	1_34146		3_31625, 3_39252	4_24052, 4_24134	5_14210
	1_35267		3_31562	4_19027, 4_19028, 4_24172, 4_24173	
	1_34801		3_39365, 3_39366	4_19170, 4_24302	5_996
0_12016	1_33857		3_31662, 3_39364	4_19168	5_11762
0_12117	1_34479		3_35479, 3_43774	4_24401	5_14305
0_70	1_28211		3_39627	4_3966, 4_51	5_11424
	1_34893, 1_35355		3_99743	4_55001, 4_60538	5_31798
0_12563	1_28911		3_39800	4_19618, 4_24857	5_14109
0_12823	1_30020		3_32147, 3_44291	4_19825, 4_25099	
0_12939	1_28950		3_35952, 3_44364	4_19923, 4_25196	
0_13852	1_27066		3_29024, 3_32895	4_10569, 4_15867	
	1_35082		3_2878, 3_9852	4_21271, 4_26586	5_14613
0_14474, 0_14475	1_34597, 1_35294			4_21209, 4_21211	
	1_27051		3_37059	4_21172, 4_26487	5_14519, 5_14520
0_14792	1_24919, 1_34376		3_37313		5_4441, 5_4442
0_14914	1_24943		3_37413, 3_45856	4_21589, 4_27024	
	1_25665		3_41542, 3_77444	4_21620, 4_26984	5_15176
0_15202	1_24908		3_41720	4_21848, 4_27194	5_15425
	1_24407		3_33983, 3_41940	4_22095, 4_27494	5_15684
	1_17730		3_33937, 3_56798	4_30378, 4_35830	5_15628
0_23300	1_17365, 1_27993		3_1987, 3_34231, 3_34232		
	1_17691		3_38045, 3_42191	4_22443, 4_22444, 4_27860	
	1_17571		3_38145, 3_46712	4_22600, 4_28094	5_16223
0_16129	1_26935		3_104424, 3_15057	4_22635, 4_28153	
0_16537	1_24959		3_23317	4_22968, 4_28564	5_16335
	1_24956		3_42725, 3_42726	4_23075, 4_23076, 4_28720	
0_16757	1_17743		3_42192, 3_47200		5_13017, 5_15844
0_16772, 0_16774	1_15339			4_23140, 4_28796	5_16803
0_17074	1_16240		3_38681, 3_38682	4_23347	5_17059
0_17172	1_18021		3_47481	4_23391, 4_29174	5_17076
0_6062	1_15485			4_23644, 4_23645, 4_29429	5_17240
0_17537	1_32634		3_54997, 3_58183	4_33922	5_21196
0_17608	1_17978		3_53636, 3_55077	4_32265, 4_34041	
0_17864	1_31990		3_53506, 3_58430	4_26386	5_21178
	1_33412			4_31647, 4_31648, 4_34695, 4_34696	5_20627
	1_16190, 1_17350, 1_33243				5_20517, 5_20518, 5_20519
	1_15287, 1_16727, 1_17331		3_52934, 3_52935, 3_52936		
	1_20252		3_49381, 3_58939	4_31497, 4_34833	5_20485
	1_18146		3_48496, 3_59824	4_30570, 4_35637	5_20393
	1_33330		3_21043, 3_52057	4_11612, 4_30512	5_18635
0_20134	1_33067		3_51875, 3_89992, 3_89993	4_30267	
0_20151	1_17230		3_60144	4_30252, 4_35942	5_18388
	1_19378		3_51754, 3_57027	4_30102, 4_36096	5_20003
0_20652	1_19930		3_51568, 3_60502	4_18852, 4_36347	
0_20786	1_31866		3_51457, 3_57368	4_36466	5_18962
0_21032	1_19447		3_50436	4_32945, 4_36679	5_17826
	1_33516		3_16732, 3_60847	4_58833, 4_62916	5_24480
	1_32537			4_36943, 4_36944, 4_36945, 4_41652	5_23964
0_21948, 0_21949	1_12648				5_22656, 5_22657, 5_22658
	1_11215		3_77844, 3_84087, 3_84088	4_47327	5_27273
0_22205	1_12898		3_65618	4_37595, 4_42270, 4_42271	
0_22334	1_18058		3_73687	4_37674, 4_42345	5_21640
0_22072	1_13014		3_69361	4_37505, 4_42193	5_21433
	1_10989		3_62006, 3_69963	4_38084, 4_42822	5_24029
	1_12403		3_104229, 3_70106	4_42985, 4_61139	5_22611
0_23355	1_1832		3_18374, 3_66472	4_38490, 4_43194	
0_23483	1_2326		3_70467	4_38615, 4_43305	5_34464
	1_13914		3_85390, 3_99354	4_42325, 4_60057	5_34749
	1_11175		3_66974	4_31397, 4_31398, 4_31399, 4_39136	
0_24229	1_2883		3_63133, 3_71027	4_43994	5_26198
0_24346	1_2631		3_67182, 3_75345	4_39200, 4_44098	
0_24588	1_2659		3_63395, 3_67294	4_39367, 4_44311	
	1_4454		3_71327, 3_71328	4_39461, 4_44371	5_23488
0_5492	1_1997, 1_5090		3_14272, 3_69147		5_26810
0_25539	1_7975		3_71917	4_40162, 4_45107	5_22996
	1_2371		3_43494, 3_72044	4_45292, 4_45293, 4_45294	
0_25966	1_4411		3_76394, 3_85833		5_25327, 5_25366
	1_2180		3_68586, 3_68587, 3_68588, 3_76941	4_41168	
0_27036	1_8037		3_72935, 3_72936	4_41331, 4_46413	
0_27482	1_11158		3_73220	4_32650, 4_46780	5_18999
0_27602	1_7061		3_77506	4_32566, 4_46904	5_18467
0_28002, 0_28007	1_6595			4_47227	5_27086, 5_27087
0_38381	1_9043		3_94881, 3_94882, 3_98857		5_34690
0_28791	1_15811			4_24095, 4_51639	5_27741, 5_27742
	1_16967		3_22255, 3_54999, 3_58181		5_21192, 5_21193
0_29645	1_22471		3_85223	4_48398, 4_52283	5_29763
0_30479	1_14811		3_16545, 3_85924	4_52932	5_27209
0_30575	1_15316		3_79520, 3_86002	4_49044, 4_53015	
	1_15414		3_79759, 3_86255	4_49426, 4_53290	5_7831
0_21353	1_14746		3_61017, 3_68961	4_36937, 4_41647	
0_31597	1_19844		3_83251, 3_90417	4_49960, 4_53864	
0_31708	1_14716		3_83321, 3_90506	4_53965	5_27593
	1_19055		3_80253, 3_86848	4_50061, 4_53971	5_30855
0_31299	1_15844		3_80643, 3_90927	4_50525, 4_54501	
	1_20167		3_80666, 3_87298	4_50549, 4_54533	5_16060
0_32408	1_19719		3_80682, 3_87363	4_50575, 4_54557	
	1_15459, 1_21390		3_83752, 3_91064, 3_91065		5_31147
0_32515, 0_32516	1_20910		3_91096		5_31366, 5_31367
	1_15255		3_26635, 3_80751	4_50671, 4_54663	5_9262
0_32782	1_22931, 1_23094			4_33919	5_31770, 5_31791
	1_6099		3_54712, 3_91358	4_33582, 4_55052	5_31885
0_32701	1_4669		3_91224	4_33859, 4_54851	5_31603
	1_7423		3_91357, 3_95278	4_33581, 4_55051	5_31884
0_32984	1_23304		3_51053, 3_95283	4_33586	5_31893
	1_22773		3_661, 3_71707	4_44848, 4_765	5_1151
0_33241	1_4003		3_95466, 3_95467		5_32126, 5_32127
	1_22919, 1_23792		3_91727	4_18521, 4_24105	5_32206
0_33651	1_22814		3_91768	4_55593, 4_55595	5_32597
	1_22445		3_50500, 3_95751	4_33011, 4_55599	5_32605
	1_8382			4_33003, 4_33004, 4_55620, 4_55621	5_32585
0_33739, 0_33740	1_3858		3_102997, 3_95795	4_59766	
	1_23061		3_91857, 3_99155	4_55701, 4_59816	5_32731
0_19124	1_23019		3_49060	4_55762, 4_59913	5_19446
	1_8213		3_103215, 3_95944	4_55845, 4_60004	5_32830
0_34630	1_22854		3_103662, 3_96320	4_56313, 4_60472	
0_424	1_23908, 1_9027		3_3471	4_4266	5_5
	1_22963		3_104032, 3_96658	4_56739, 4_60894	5_33991
	1_871		3_100305, 3_92901	4_57014, 4_61188	5_34754
0_21634	1_461			4_38066, 4_57054	5_568, 5_569
0_35587	1_7770		3_104328, 3_92958	4_57088, 4_61262	
	1_91		3_100647, 3_90920, 3_90921		5_35187, 5_37895
0_35951	1_738		3_15710, 3_93290	4_57383, 4_61511	
0_36157	1_7767		3_100858	4_61665, 4_93	5_3159
0_36849	1_964		3_101371	4_58128, 4_62260	5_33619
0_37290	1_260		3_101716	4_58543, 4_62623	5_36232
0_37350	1_21291		3_98172	4_58606, 4_62668	5_6573
0_37354	1_22780		3_105617	4_58613, 4_62672	5_36338
0_38345	1_674		3_106401, 3_98824	4_52496	5_37213
0_121, 0_122			3_6620	4_3999, 4_72, 4_73	
0_772			3_10851, 3_3704	4_4594, 4_536	5_9100
0_1181			3_11200, 3_4055	4_840, 4_844	5_1382
0_1496			3_100342, 3_96896	4_57033, 4_61235	5_34214
0_1801			3_1228, 3_7998	4_1393, 4_18777	5_11539
0_2097			3_4603, 3_51100	4_1594, 4_5637	5_2414
0_3216			3_12720, 3_2167	4_2552, 4_6536	5_3615
0_3232, 0_3233, 0_3234			3_2173, 3_2174, 3_2175		
0_4945			3_32903, 3_40747	4_20665, 4_25972	5_4860
0_5091, 0_5092			3_22254, 3_26793	4_13348, 4_13349	
0_5291			3_14141, 3_22392	4_13581, 4_8319	5_5213
0_5514			3_18387, 3_18388	4_13783, 4_8470	5_5411
0_5699			3_14377, 3_22672	4_13917, 4_8612	5_5750
0_5719			3_18426, 3_22561	4_13828, 4_13958	5_5652
0_7484			3_15510, 3_23886	4_10057, 4_15378	5_7773
0_7495			3_42551, 3_48943	4_28443, 4_31010	5_19920
0_7669			3_19875, 3_24008	4_10161, 4_15418	5_8346
0_9448			3_16919, 3_25306	4_11685, 4_16985	5_9966
0_10175			3_21470, 3_30396	4_12254, 4_17596	5_10412
0_10968			3_21932, 3_26415	4_12904, 4_18311	5_10999
0_11231, 0_11232, 0_11233, 0_11234			3_3303		5_11080
0_11496			3_60889, 3_68859	4_36800, 4_41517	5_11332
0_11962, 0_11963, 0_11964			3_31542, 3_35406, 3_35407		
0_12793			3_32128, 3_39949	4_19793, 4_25067	5_15447
0_13140			3_36097, 3_44521	4_20097, 4_25357	5_3010
0_14401			3_37039, 3_45447	4_21141, 4_26458	5_14497
0_15132			3_33741, 3_41670	4_21790, 4_27132	5_15586
0_15133			3_37576, 3_46019	4_21791, 4_27133	5_15587
0_15826			3_34193, 3_46508	4_22387, 4_27806	5_16025
0_16421			3_46978, 3_46981	4_28470, 4_28472	5_12689
0_16555				4_22999, 4_23000, 4_28622, 4_28623	5_16605
0_16928			3_34849, 3_42869	4_23244, 4_28934	5_12368
0_17903			3_53487, 3_55267	4_32063, 4_34243	5_18969
0_17914			3_49786, 3_58467	4_32052, 4_34257	5_18776
0_19006			3_52735, 3_88692	4_31144, 4_52038	5_19962
0_19957			3_51978, 3_56777	4_30415, 4_35792	5_18530
0_21442			3_57840, 3_65206	4_37009, 4_41711	5_31681
0_21749, 0_21750, 0_21751			3_69195		5_26768, 5_26769
0_22351			3_61637, 3_73710	4_37687, 4_42365	5_21601
0_22716			3_74040	4_37970, 4_42706	5_21945, 5_21946
0_23410			3_66517, 3_74593	4_38543, 4_43233	5_26369
0_24145, 0_24146			3_75190, 3_75191	4_43917, 4_43918	
0_25349			3_63833, 3_71794	4_40008, 4_45889	5_22721
0_25412			3_67765, 3_76048	4_40049, 4_45004, 4_45005	
0_25522			3_15416	4_9959	5_37777, 5_37850, 5_7782
0_26806			3_68590, 3_68591, 3_76943, 3_76944		5_26028
0_26929, 0_26930				4_41252, 4_41253, 4_46323	5_26065
0_28130, 0_28131, 0_28132, 0_28133			3_87801		5_27277
0_28410			3_77985, 3_87996, 3_87997	4_51280, 4_51281	
0_28501			3_78053, 3_78054, 3_88071		5_27506, 5_27507
0_28844			3_81348, 3_81349, 3_88360	4_47803, 4_51701	
0_32045				4_50296, 4_50297, 4_50298, 4_50299	5_30632
0_32447			3_80702, 3_87400	4_50606, 4_50607, 4_54592	
0_32837, 0_32838				4_33696	5_31826, 5_31827, 5_31828
0_34120			3_101838	4_33494, 4_33495, 4_33496, 4_8186	
0_35003			3_92560, 3_99949	4_2880, 4_3531	5_4470
0_37147, 0_37149				4_58420, 4_62522, 4_62523, 4_62524	
0_37153			3_105452, 3_98039	4_58422	5_35220, 5_36099
			3_3009, 3_9994, 3_9995	4_3265, 4_7691	5_1688
			3_21164, 3_29998	4_11790, 4_17094	5_9935, 5_9936
			3_33953, 3_41736	4_27233, 4_41220	5_24201, 5_24202
			3_34930, 3_34931, 3_43005, 3_43006	4_29078, 4_29079	
			3_51248, 3_54904, 3_54905	4_33869, 4_33870, 4_33871	
			3_65884, 3_73970	4_37914, 4_37915, 4_42616, 4_42617	
			3_68515, 3_76855	4_4944, 4_806	5_13434, 5_13435
			3_69250, 3_69251, 3_69252	4_42053, 4_42054, 4_42055	
			3_91360, 3_91361, 3_95286	4_55058, 4_55059, 4_55060	
			3_106140, 3_98661	4_59138, 4_59139, 4_59141	5_36934
			3_7358, 3_7359, 3_7360		5_550, 5_551, 5_552
			3_8991, 3_8992, 3_8993, 3_8994, 3_9012		5_7804
			3_13002, 3_9234	4_6833, 4_6834, 4_6835, 4_6836	
				4_7984, 4_7988, 4_7989, 4_7990, 4_7991, 4_7992	
0_37		2_37	3_3259	4_37	5_63
0_38		2_120, 2_35520	3_3309		5_29
0_265		2_241	3_10439, 3_115		5_290
		2_270, 2_35673	3_3384, 3_3385		5_314
	1_24870, 1_30567	2_348, 2_35790		4_4230	
0_421	1_26545	2_35822, 2_382	3_6801		
	1_28685	2_35830, 2_35831, 2_384, 2_71394			
0_503		2_451, 2_71456		4_325	5_1739
0_686		2_36124, 2_600		4_4530, 4_481	
0_718		2_632	3_3670	4_507	5_785
		2_64435, 2_673, 2_674, 2_675	3_58202		
0_782		2_681, 2_71704		4_543	5_854
	1_26607	2_686, 2_71709	3_3716	4_547	
	1_28790	2_736	3_3750	4_592	5_1160
0_876		2_750	3_529	4_13	5_2521
	1_31265	2_767	3_3773	4_625	5_924
		2_28274, 2_780	3_49844	4_49451, 4_640	
		2_811, 2_812	3_7229	4_670, 4_671	
0_944		2_36336, 2_816	3_590, 3_7236		
		2_853	3_3852	4_4766, 4_4767	5_1254
	1_27168	2_861	3_3859	4_711	5_1094
		2_910, 2_911		4_26823, 4_766, 4_767	
		2_922	3_4099	4_779	5_1470, 5_1471
		2_1027, 2_1028	3_11785, 3_69387, 3_73573		
0_1079	1_24974	2_1041, 2_71972		4_891	
		2_1125, 2_31546, 2_36672	3_724, 3_96284		
		2_1132, 2_45596, 2_81243, 2_81244			5_11070
		2_1224, 2_36765, 2_72290		4_5146	5_1174
	1_24445	2_1356, 2_72313	3_7746	4_1184	
0_1581	1_31234	2_1391, 2_72381	3_4289		
		2_1408, 2_50560		4_59613, 4_7087	5_2162
0_1762		2_1523	3_11697	4_1348	5_2090
		2_1530	3_4412	4_1357	5_2204, 5_38035
		2_1531	3_60095	4_1358	5_19394, 5_19724
0_1817	1_25521	2_1581, 2_72555			5_1922
0_1821		2_1586, 2_37091	3_1246, 3_8010		
0_7697		2_1604, 2_72690	3_48448, 3_64047		
		2_1610, 2_72585, 2_95523, 2_95524	3_8040		
0_2000	1_29100	2_1637, 2_37144, 2_72710			
0_1997	1_31422	2_1639, 2_72708		4_5488	
0_1978	1_31130	2_1685, 2_37161, 2_72693			
		2_1695, 2_37224, 2_72629	3_4544	4_1517	
0_1335		2_1707, 2_44145, 2_63767			5_29689
0_2015	1_27643	2_1733, 2_72723			5_2348
		2_1794, 2_4875	3_15548, 3_93633		5_29128
0_2226		2_1885	3_1473, 3_8266		5_3851
0_2238		2_1890, 2_72935	3_1479	4_1701	
	1_30638	2_1897, 2_37393	3_1484, 3_8280		
	1_24578	2_1903, 2_37399, 2_72949	3_1488		
0_2296		2_1949, 2_72997	3_1526	4_5772	
		2_1971	3_1542, 3_17983	4_1779	5_2699
0_2365		2_2019, 2_37501, 2_73064			5_2756
		2_11350, 2_2085	3_72819	4_1881, 4_26714	
		2_2115	3_28494, 3_98515	4_1910, 4_59416	
0_1845		2_2272	3_1772, 3_8557	4_2049	
0_35834		2_103365, 2_2326, 2_53642			5_2902
		2_2327, 2_6627	3_68829	4_10073, 4_2096	
0_2767		2_2419, 2_37876, 2_73431	3_8651		
	1_31434	2_2679, 2_38127, 2_73698		4_2415	
		2_2710, 2_38155	3_5296	4_6424	5_3514
0_3125	1_16770	2_2737, 2_38184, 2_73751			
0_3179		2_2787, 2_38239	3_12685, 3_5366		
0_3186		2_2794	3_2142	4_2528	5_1769
0_3292	1_30842	2_2890, 2_38340, 2_73901			
	1_30800	2_2931, 2_73955	3_12797, 3_5467		
	1_24853	2_2964, 2_73990		4_2678	5_858
	1_24294	2_2970, 2_38437		4_2683, 4_6675	
		2_3079, 2_3080, 2_3081		4_2776, 4_2777	
	1_25400	2_3127	3_2379	4_2816	5_3952
0_31902	1_22286	2_3129, 2_99074		4_2818	
0_3652		2_3191, 2_74243		4_2866	5_4035
		2_3292, 2_38778	3_5735, 3_9348		5_4093
0_3772		2_3304, 2_38789	3_13134, 3_5743		
0_3882		2_3402, 2_49196, 2_74467			5_14690
0_3881		2_3403, 2_38909	3_5811	4_3050	
0_3938		2_3439, 2_38958		4_3097, 4_7137	
0_4018		2_3514, 2_74590	3_2641		5_4318
0_38714		2_3599	3_13386	4_3243	5_2506
0_31673		2_3620	3_5972	4_3603, 4_62487	
0_4269		2_3713	3_17949	4_3525, 4_7409	
0_4277		2_3718, 2_74828, 2_74829		4_3519	
0_4282		2_3723, 2_74833	3_9744	4_3515	
0_4290		2_3727	3_2803	4_3510, 4_7438	
0_4304		2_3740, 2_39364, 2_74857		4_7462	
		2_3746, 2_47974, 2_90337	3_1497	4_25534	
0_4393		2_3814, 2_61707, 2_74935		4_7539	
0_4422		2_3834, 2_74962		4_3410	5_4565
0_6508		2_3899	3_68246, 3_86476		5_3058
		2_3903, 2_3904, 2_39553		4_3358, 4_3359	
		2_18723, 2_3960	3_50248	4_32667	5_4715
		2_3965, 2_61073	3_73203, 3_73204	4_3303	
0_4568		2_39626, 2_3974, 2_75085		4_7677	
		2_39801, 2_4118	3_13817, 3_6350	4_7821	
	1_10760	2_4132, 2_4133		4_3732, 4_3733	
	1_25452	2_39978, 2_4266	3_10214	4_3849	
		2_39970, 2_4273, 2_4274	3_10221, 3_6468		
0_4922	1_26081	2_39997, 2_4287, 2_75413			
		2_40288, 2_4350, 2_75472		4_13276, 4_8061	
0_5020		2_24216, 2_4372, 2_75495	3_68319		
0_5040		2_4381, 2_75516		4_8106	5_5244
		2_40255, 2_4400, 2_4725	3_18097	4_8092	
0_5095		2_40143, 2_4413	3_26840	4_13441	
	1_10894	2_40175, 2_4416	3_18148	4_13363	
0_5083		2_41863, 2_4494, 2_75547		4_14770	
0_5268		2_40449, 2_4603		4_8297	5_5344
0_5306		2_4681, 2_75802		4_8347	5_5549
	1_25097, 1_31139	2_4729			5_9683, 5_9684
	1_11770	2_103342, 2_4735	3_14206		5_10543
0_5482		2_4847, 2_75967	3_14263		5_5495
0_5501	1_11827	2_4853, 2_75981			5_5619
0_5494		2_40694, 2_4855	3_22529	4_13773	
0_5531		2_4888, 2_76005	3_14286, 3_22550		
		2_4903, 2_75718	3_94565	4_8271, 4_8495	
		2_40772, 2_4907	3_14298, 3_14299	4_13829	
		2_40775, 2_4929	3_14320, 3_27145	4_8508	
0_5677		2_5027, 2_76143		4_8592	5_5734
0_5760, 0_5761		2_5115, 2_5116		4_8673	
0_5765		2_40976, 2_5120, 2_76222			5_5742
0_5772	1_7979	2_5239	3_27297	4_8682	
		2_41104, 2_5245	3_14494	4_8789, 4_8790	
0_5990	1_12372	2_5298, 2_76420			5_5941
0_6064		2_5362, 2_76487	3_14572	4_8893	
		2_5459, 2_76593, 2_88285	3_36332	4_8994	
0_6183		2_5475, 2_76636	3_18835		5_6407
0_6243	1_9803	2_5525	3_18866		5_5984
0_6471		2_5717, 2_76878	3_19025		5_6204
		2_41718, 2_5764	3_14848	4_14644, 4_9269	
0_6556		2_5779, 2_76951		4_9286	5_6972
		2_16706, 2_5834, 2_8968	3_21459	4_12237	
0_6624		2_5844, 2_77024		4_14714, 4_9344	
		2_15741, 2_26666, 2_6039		4_29863, 4_9533	
0_6866		2_6042, 2_77239		4_9537	5_6702
		2_42054, 2_6083, 2_77291, 2_77292	3_15074		
0_6931		2_6097, 2_77305	3_28122	4_14949	
0_6933		2_42070, 2_6098		4_14956, 4_9583	
0_7114		2_6139, 2_77453	3_15111	4_9615	
0_7048	1_10885	2_6196, 2_77397		4_15044	
		2_42111, 2_6251	3_28162	4_9716	5_37512
0_7161		2_6305, 2_77500		4_9765	5_7085
0_7174		2_6312, 2_77549	3_19437		5_8880
0_13919		2_12181, 2_6467, 2_83416		4_20731	
		2_6580	3_51966, 3_66560	4_10048, 4_37913	
	1_9948	2_6806, 2_77935		4_10240	5_8093
		2_42755, 2_6907, 2_77998	3_68258	4_10340	
0_8081		2_42961, 2_7091, 2_78200		4_15830	
		2_7095, 2_78204	3_15984	4_10530, 4_15834	
	1_12767	2_7196		4_10625, 4_15922	5_8626
		2_23841, 2_43082, 2_7221		4_10654, 4_15951	
0_8289		2_43129, 2_7270, 2_78382		4_15994	
0_8340		2_7318, 2_78429		4_10748	5_8797
0_8371		2_7345, 2_78453	3_20375	4_10774	
0_8405		2_7373	3_22269, 3_81333	4_33284	
		2_7397, 2_78505	3_29228, 3_29229	4_16126	
	1_20022	2_7451	3_20452	4_15369, 4_35600	
		2_43530, 2_7496	3_29399	4_11063	5_9331
		2_43351, 2_7677	3_20480	4_16193	5_9064
	1_25465	2_7690	3_29216, 3_43339	4_30586	
		2_11618, 2_64567, 2_7796	3_29188, 3_58499		
0_8934		2_7849, 2_78959	3_20731, 3_29546		
		2_43838, 2_7976		4_11342, 4_16644	5_8049
0_4096		2_43852, 2_79076, 2_7991			5_8193
		2_43901, 2_8039	3_20874, 3_29660		5_9538
0_9145		2_79146, 2_8059	3_20890		5_9781
0_9162		2_43943, 2_8080	3_16708	4_11434	
0_9172		2_8089	3_25095	4_11445, 4_16743	
0_9184		2_79190, 2_8102		4_11456	5_9682
0_9232		2_44006, 2_79235, 2_8133		4_16786	
	1_29889	2_8138	3_16772, 3_25151		5_7024
0_9259		2_8164	3_20963	4_16819	5_9697
0_9512		2_44287, 2_68342, 2_8405			5_10005
0_9521		2_44295, 2_79508, 2_8414		4_11754	
		2_78943, 2_79522, 2_79523, 2_8431		4_17077	
0_9552		2_79537, 2_8446		4_11784	5_9942
0_9617		2_44384, 2_79592, 2_8494		4_17142	
		2_44404, 2_8511	3_21205	4_17161	5_10073
		2_104153, 2_79647, 2_8548		4_11875	5_10105
0_9796		2_8654	3_17138	4_12000	5_6563
0_9902		2_8742, 2_8744	3_17187, 3_21332		
0_10037		2_64654, 2_79922, 2_8797	3_90173		
	1_29185	2_100199, 2_44712, 2_8798			5_14236
0_9977		2_8813	3_21371	4_12102, 4_17444	
		2_8928, 2_8929		4_12201, 4_12202, 4_12203	
0_10202	1_29837	2_44955, 2_80129, 2_9016			
	1_5033	2_45036, 2_80202, 2_9078			5_10519
	1_4817	2_45069, 2_80227, 2_9101		4_12370	
0_34181		2_45080, 2_80237, 2_9111	3_17427		
		2_45090, 2_9117	3_21562	4_12387, 4_17733	
		2_23372, 2_9161	3_49702	4_12425, 4_40069	
		2_80340, 2_9217	3_26003	4_12474, 4_17809	
0_10454		2_9242	3_21632, 3_27738		5_10600
0_10583		2_45331, 2_9358		4_12593, 4_17945	
0_10780	1_28475	2_45515, 2_9545		4_12736	
	1_29154	2_45026, 2_9568	3_21526, 3_26283		
	1_8324	2_81285, 2_9578	3_21828	4_12763	
		2_45607, 2_80751, 2_9631	3_21855	4_12811	
0_10859		2_80765, 2_9645	3_17781	4_12821	
	1_28013	2_80785, 2_9668		4_12843	5_10815
0_10881		2_45646, 2_9669	3_17802, 3_17803		
0_10955	1_29311	2_9721		4_12897	5_10936
0_10967		2_45715, 2_80851, 2_9729	3_30986		
	1_28219	2_9808	3_22181, 3_31315		5_11335
		2_96722, 2_9818, 2_9819	3_31300		5_35959
		2_81069, 2_81070, 2_9854	3_26705	4_18666	
		2_81136, 2_81141, 2_9916	3_18019, 3_31231		
0_11296		2_9954	3_18006	4_13130	5_11211
0_11278	1_29337	2_9966	3_17999	4_13120	
0_11276		2_45988, 2_81191, 2_9971			5_11164
0_11255	1_28444	2_45978, 2_81206, 2_9981			
	1_1072	2_90267, 2_9993	3_17959, 3_22056		
0_11237		2_10013, 2_81231		4_13090, 4_18532	
	1_6785	2_10025, 2_45928, 2_81299	3_52347		
0_11114	1_3587	2_10082, 2_80975		4_12994	
		2_10135, 2_80937	3_17868	4_12956, 4_12957	
	1_33743	2_10143, 2_46204, 2_81423			5_14062
	1_28328	2_10176	3_35262, 3_47238	4_18931	
		2_10214, 2_81366	3_31434	4_18882, 4_23776	
	1_27356	2_10216		4_18880, 4_23778	5_11520
		2_10247, 2_46304, 2_81343		4_23812	5_11400
0_11621		2_10250, 2_10251		4_18849	5_11430
		2_10253, 2_10254		4_18845, 4_18846	5_11428
0_11625		2_10257		4_18841, 4_23820	5_15978
0_11641		2_10280, 2_81460	3_39046	4_18819	
		2_10307, 2_10314, 2_81482	3_39071, 3_39299		
		2_10356, 2_46396, 2_81577	3_31392	4_23940	
		2_10368	3_35185, 3_84193	4_18797	5_11411
0_11707		2_10404, 2_81521	3_31342		5_11380
0_11874		2_10548, 2_81712	3_31602	4_19081	
		2_10562, 2_46555		4_19093, 4_24102	5_11871
0_11859		2_10563	3_31611	4_19094	5_11870
	1_5739	2_10607, 2_81639		4_19135, 4_24246	
		2_10643	3_68510, 3_76848	4_19169, 4_24301	
		2_10667, 2_81863	3_35441	4_19194, 4_24352	
		2_10674, 2_81877		4_19202, 4_24364	5_14410
		2_10678	3_31692, 3_43744	4_19205	5_11805
0_125		2_10735	3_31729	4_19260, 4_19263	
0_12187		2_10809, 2_81999		4_19322	5_12010
	1_28292	2_10848, 2_82046	3_39548	4_19364	
		2_10851		4_19366, 4_19367, 4_37088	5_11705
0_12204		2_10908, 2_82016		4_19418	5_12030
0_232, 0_233	1_34099	2_10945		4_19452	
0_12423		2_11015, 2_47196, 2_82217			5_33200
		2_11017, 2_47194, 2_82219	3_44027	4_24721	
		2_11021, 2_47202, 2_82224		4_19519	5_12226
0_12453		2_11044, 2_47227		4_19540, 4_24754	
		2_11137, 2_11138		4_19628, 4_24867	5_13984
0_12592		2_11150, 2_82371	3_32006	4_19640	
		2_11167, 2_47386, 2_82386	3_35779	4_24907	
		2_11176, 2_42550, 2_74585		4_15429, 4_19661	
		2_11180, 2_11181	3_32026, 3_35784		5_15018
0_12733		2_11259, 2_82474		4_19742	5_12449
		2_11272, 2_47493	3_44229	4_25028	5_12284
		2_11280, 2_47504	3_44239	4_19765, 4_25039	
	1_32478	2_11297	3_10991, 3_44208		5_11376
0_12954		2_11469, 2_82676, 2_82677		4_19987	
		2_11532, 2_47828, 2_82810	3_32314		5_15443
0_33478		2_11621, 2_33921, 2_51958		4_41013	
		2_11706	3_32480	4_19504, 4_24712	5_13772
		2_11811, 2_27847	3_36310	4_20358, 4_49056	
		2_11825, 2_20983	3_36324	4_20370, 4_38100	
		2_11856, 2_27406, 2_31303	3_95934	4_20397	
		2_11900, 2_48225	3_32647	4_20442	5_13212
0_13638		2_12026	3_36548	4_20574	5_14258
	1_33975	2_12028	3_32800	4_20577	5_13394
	1_33994	2_12060, 2_37978, 2_48385			5_13517
0_13782	1_34301	2_12063	3_36575	4_27167	
		2_12066, 2_49841	3_52586	4_20617, 4_31015	
		2_12071, 2_31860, 2_44697	3_32828	4_56559	
		2_12098, 2_32507	3_82170	4_20648, 4_57118	
		2_12108	3_36663, 3_43180	4_20660	5_12663
0_14083	1_33882	2_12318, 2_83512			5_15527
0_14101	1_34547	2_12350, 2_48661	3_36832		
0_14132	1_34954	2_12374, 2_83476	3_33104		
	1_34317	2_12381, 2_48693		4_20910, 4_26211	
		2_12409, 2_48705	3_36873, 3_45244	4_26227	
0_14251		2_12521, 2_48782, 2_83697		4_21056	
		2_12538, 2_48851	3_36977, 3_45357		5_14469
	1_22130	2_12823	3_33422	4_21338	5_2825
	1_26841	2_13008	3_41491	4_21567, 4_21568	
	1_26415	2_13085, 2_84203	3_33528	4_21490	
0_12990	1_29346	2_13158, 2_82703	3_32220		
0_15011		2_13178, 2_49551, 2_84405		4_26928	
		2_13244, 2_49477, 2_84337		4_26994	5_19281
	1_1480	2_13248	3_33597, 3_44101		5_15141
	1_35462	2_13310, 2_49617		4_21723, 4_27069	
	1_33812	2_13375, 2_84521		4_21779	5_13468
