0_36439	1_25849	2_14551	3_29302	
0_36441	1_25277	2_16390	3_28752	
0_36443	1_25695	2_15602	3_29523	
0_36459	1_25833	2_15076	3_28901	
0_36474	1_26377	2_14466	3_29780	
0_36475	1_25612	2_14762	3_29778	
0_36479	1_26861	2_14690	3_30988	
0_36513	1_25981	2_14776	3_30318	
0_36519	1_24828	2_15012	3_30172	
0_36528	1_26784	2_15814	3_28934	
0_36540	1_25898	2_15513	3_30939	
0_36548, 0_36549	1_24693, 1_26570			
0_36588	1_25012	2_14245	3_30445	
0_36589	1_26373	2_15755	3_29165	
0_36591	1_26608	2_15538	3_29458	
0_36627	1_26771		3_30690	4_35854
0_36645	1_26681	2_15882	3_28762	
0_36691	1_26209	2_14312	3_29152	
0_36684	1_26439		3_30426	4_35906
0_36675	1_25247	2_15532	3_30401	
0_36669	1_26920	2_16160	3_28694	
0_36667	1_26533	2_15296	3_30812	
0_36734	1_26498			4_35957, 4_35958
0_36736	1_26968	2_14220	3_30366	
0_36737	1_25344	2_15871	3_30737	
0_36744	1_25113	2_16122	3_30474	
0_36750	1_24897	2_14758	3_30263	
0_36751	1_24682	2_16026	3_29842	
0_36774	1_24850	2_15526		4_35993
	1_25790	2_16024	3_28984	4_35995
0_36780	1_26298	2_13925	3_30749	
0_36804	1_25670	2_14118	3_31045	
0_36799	1_25348	2_16411		4_36024
0_36793	1_26634	2_14490	3_30438	
0_36869	1_24921	2_14455	3_28954	
	1_26891	2_14897	3_31116	4_36099
0_36897	1_26321	2_16021	3_30813	
0_36917	1_26203	2_15613	3_29847	
0_36923	1_25949	2_16407		4_36157
0_36927	1_25592	2_15356		4_36163
0_36934	1_26243	2_13932		4_36171
0_36935	1_26390	2_14256	3_26037	
0_36937	1_26801	2_15790	3_24670	
0_36949	1_26123	2_14993	3_28810	
0_36951	1_25103	2_16114	3_30084	
0_36958	1_25845	2_16378	3_30880	
0_36961	1_25716	2_15179		4_36206
0_36964	1_25767	2_16495	3_29495	
0_36971	1_26718	2_14375	3_29001	
0_36977	1_25969	2_14572	3_29272	
0_36984	1_25249	2_14234	3_31081	
0_36995	1_25081	2_14787	3_30326	
0_36996	1_26723	2_15840	3_28736	
	1_25059	2_14973	3_30793	4_36250
0_37032	1_24837	2_16421	3_29806	
0_37039	1_26413	2_16115	3_29494	
0_37040	1_25837	2_16600	3_30715	
0_37043	1_25584	2_14559		4_36263
0_37047	1_26730	2_15297	3_29192	
0_37056	1_25723	2_15276	3_28818	
0_37109	1_26557	2_14530	3_29164	
0_37113	1_25250	2_15239	3_30960	
0_37114	1_25490	2_14175	3_30606	
0_37126	1_26419	2_14610	3_29604	
0_37142	1_25223	2_16344	3_29879	
0_37154	1_25630	2_15439	3_28741	
0_37155	1_25700	2_14460	3_30563	
0_37167	1_24898	2_14364	3_29299	
0_37172	1_25108	2_14946	3_31038	
0_37186	1_25568	2_13978	3_29544	
0_37206	1_26174	2_15718	3_29855	
0_37209	1_25507	2_16107	3_29734	
0_37213	1_25617	2_14863	3_30959	
0_37220	1_25331	2_14119	3_29652	
0_37242	1_26116	2_14415	3_29217	
0_37258	1_25463	2_16017		4_36508
0_37264	1_26434		3_29671	4_36518
0_37268	1_24829	2_14285	3_30418	
0_37269	1_26543	2_14844	3_28897	
0_37273	1_25675	2_15910	3_29437	
0_37298	1_25820	2_15119	3_30980	
0_37315	1_26242	2_15888	3_29895	
0_37335	1_24749	2_14319	3_29589	
0_37344	1_26150	2_14708	3_28816	
0_37353	1_26633	2_14369	3_30336	
0_37365	1_25652	2_15786	3_29641	
	1_26879	2_13968	3_29118	4_36629
	1_24643	2_23161	3_8297	4_6742
0_37388	1_25676	2_14941	3_31006	
0_37400	1_26217	2_14267	3_30174	
	1_25673	2_15722	3_29178	4_36666
	1_26612	2_14023	3_30557	4_36667
		2_16963	3_31868	4_36, 4_37
0_38		2_19070	3_32309	4_41
0_71		2_17638	3_32192	4_71
0_752		2_16659	3_31419	4_389
0_756		2_16682	3_31265	4_393
0_881			3_32078	4_510, 4_511
0_2281		2_18048	3_31921	4_663
0_2619		2_19028	3_31492	4_925
0_438		2_18364	3_31569	4_1055
0_440		2_18472	3_31716	4_1057
0_473		2_17898	3_32964	4_1081
0_488		2_19200	3_33334	4_1099
0_489		2_17051	3_31998	4_1100
0_621		2_17997	3_32106	4_1214
0_663		2_18108	3_32389	4_1226
0_1943		2_19135	3_32790	4_1386
0_2116		2_16735	3_32760	4_1406
0_416		2_17827	3_31561	4_1483
0_618		2_19242	3_31363	4_1515
0_890		2_18868	3_32178	4_1597
0_3393		2_18451	3_31938	4_1639
0_3354		2_18258	3_31499	4_1664
0_3331		2_18878	3_32412	4_1683
0_3303		2_18238	3_32617	4_1707
0_3444		2_19283	3_31536	4_1740
0_3037		2_17286	3_32176	4_1776
0_3039		2_18482	3_33300	4_1779
0_3821		2_18449	3_32567	4_2032
0_3939		2_17299	3_32904	4_2139
0_3934		2_16687	3_32241	4_2133
0_3914		2_17861	3_32957	4_2117
0_3973		2_18672	3_32932	4_2181
0_4107		2_16864	3_31807	4_2312
0_4132		2_17227	3_33180	4_2331
0_4155		2_18704	3_32940	4_2361
0_4256		2_17897	3_33066	4_2467
0_4257		2_18310	3_32359	4_2468
		2_17531, 2_18529	3_31601, 3_31745	
0_4668		2_22638	3_9117	4_4995
0_4691		2_23035	3_7557	4_5020
			3_8697	4_5114, 4_5115, 4_5116
0_4746		2_22755	3_9284	4_5078
0_4748		2_22014	3_7805	4_5081
0_4798		2_22649	3_7329	4_5123
0_4819		2_22672	3_8072	4_5145
0_5316		2_23336	3_9479	4_5208
0_6968		2_23765	3_8605	4_5239
0_6969		2_22938	3_7575	4_5240
0_6979		2_22289	3_8475	4_5246
0_7066		2_22298	3_8152	4_5340
0_7100		2_21460	3_8528	4_5380
0_7121		2_23418	3_7821	4_5399
0_7172		2_22591	3_9515	4_5454
0_7372		2_23839	3_9076	4_5498
0_7370		2_21892	3_7600	4_5500
0_4885		2_22884	3_7487	4_5676
0_5009		2_22841	3_8685	4_5767
0_5049		2_21987	3_7253	4_5799
0_5050		2_23347	3_7416	4_5800
0_5051		2_22590	3_7477	4_5801
0_5166		2_23816	3_9132	4_5950
0_5229		2_22880	3_7351	4_5968
0_5230		2_22411	3_8872	4_5969
0_5231		2_23731, 2_23771	3_8586	
0_5158		2_21572	3_7454	4_5985
0_5079		2_23251	3_7555	4_6010
0_7343		2_22605	3_7402	4_6037
0_7383		2_23825	3_8496	4_6055
0_7390		2_21221	3_8678	4_6057
		2_22368, 2_23725	3_8031, 3_8767	
0_7244		2_21986	3_7321	4_6163
0_5442		2_22593	3_8575	4_6299
0_5443		2_23193	3_9072	4_6298
0_5347		2_21369	3_9454	4_6262
0_5352		2_22173	3_9245	4_6256
0_5373		2_22971	3_7388	4_6232
0_5387		2_22405	3_7249	4_6219
0_5517		2_21384	3_9417	4_6344
0_5550		2_23695	3_8682	4_6368
0_5589		2_23004	3_7589	4_6393
0_5988		2_22791	3_7274	4_6673
0_6042		2_23351	3_7746	4_6718
0_6061		2_21753	3_8638	4_6730
0_6172		2_23401	3_9380	4_6823
0_6173		2_23080	3_8460	4_6824
0_6305		2_21742	3_7715	4_6966
0_6377		2_21717	3_8157	4_7030
0_6415		2_21334	3_8004	4_7070
0_6481, 0_6482			3_8610	4_7112
0_6460		2_21765	3_8988	4_7116
0_6626		2_23329	3_8833	4_7279
0_6693		2_21960	3_8502	4_7354
0_6695		2_21663	3_7466	4_7356
0_6946		2_23007	3_7954	4_7584
0_3241		2_19306	3_2440	4_13942
0_3266		2_20087	3_2619	4_13967
0_3523		2_20638	3_3551	4_14055
0_4385		2_20938	3_2385	4_14139
0_4604		2_20472	3_3198	4_14208
0_4592		2_20175	3_3687	4_14218
0_2857		2_20980	3_2574	4_14232
0_2973		2_19792	3_2003	4_13496
0_3012		2_14426	3_2953	4_13260
0_2997		2_15392	3_2361	4_13246
0_2996		2_15469	3_2940	4_13245
0_4445		2_17463	3_3150	4_13331
0_2957		2_14608	3_3307	4_13210
0_4559		2_14091	3_2587	4_15614
0_2873		2_20171	3_2716	4_3827
0_2884		2_20051	3_2749	4_3813
0_4632		2_20205	3_2157	4_13271
0_4631		2_21101	3_3595	4_13272
0_4630		2_19909	3_2806	4_13273
0_4583		2_20517	3_2599	4_3841
0_2890		2_20453	3_2060	4_3834
0_4402		2_19517	3_2758	4_3835
0_974		2_21111	3_2140	4_3901
0_977		2_19529	3_3418	4_3906
0_979		2_19893, 2_20442	3_2091	
0_1295		2_20139	3_3403	4_4191
0_1321		2_21152	3_2352	4_4221
0_1390		2_20297	3_3192	4_4284
0_1502		2_20747	3_3577	4_4389
0_1500		2_20823	3_2139	4_4391
0_1552		2_20779	3_3117	4_4439
0_1550		2_19630	3_2015	4_4440
0_1623		2_20692	3_2166	4_4483
0_1622		2_20179	3_2477	4_4484
0_1708		2_20537	3_3662	4_4614
0_1785		2_20076	3_3439	4_4705
0_1861		2_20713	3_2860	4_4725
0_1890		2_20986	3_3285	4_4751
0_1976		2_19596	3_1967	4_4914
0_1991		2_20038	3_3431	4_4930
0_1992		2_19668	3_2654	4_4931
0_1994		2_20533	3_2923	4_4932
0_1998		2_20330	3_2019	4_4937
0_1999		2_20968	3_3314	4_4938
0_2018		2_20593	3_2492	4_4953
0_2022		2_19711	3_3033	4_4956
0_2023		2_19874	3_1987	4_4957
0_9006		2_33172	3_1331	4_13764
0_8735		2_33772	3_1581	4_13448
0_8649		2_32938	3_1352	4_14296
0_8640		2_34205	3_1066	4_14303
0_8495		2_32853	3_1052	4_14418
0_8489		2_33862	3_373	4_14424
0_8366		2_34173	3_667	4_14525
0_8161		2_33936	3_600	4_15769
0_8162		2_33248	3_53	4_15768
0_8063		2_33441	3_1899	4_15685
0_7923		2_34425	3_161	4_15650
0_7927		2_34058	3_1280	4_15638
0_9524		2_3024	3_1685	4_3637
0_9398		2_3716	3_70	4_3607
0_9074		2_3634	3_745	4_22839
0_7912		2_5302	3_1480	4_3475
0_7784		2_34438	3_1238	4_3373
0_7586		2_33566	3_1087	4_3251
0_9365		2_34047	3_456	4_3128
0_9364		2_33329	3_1362	4_3127
0_9363		2_33124	3_1648	4_3124
0_9359		2_34235	3_556	4_3118
0_9358		2_33774	3_658	4_3117
0_9357		2_33159	3_437	4_3116
0_9032		2_33158	3_1358	4_3044
0_9249		2_33744	3_507	4_2973
0_7514		2_33699	3_1808	4_2767
0_9650		2_6294	3_17980	4_7659
0_9937		2_5735	3_15120	4_7953
0_9957		2_5727	3_17736	4_7970
0_10099		2_6204	3_17613	4_8116
0_10295		2_4423	3_15578	4_8330
0_12144		2_3650	3_16496	4_8426
0_12162		2_5305	3_17287	4_8449
0_12184		2_4402	3_15402	4_8475
0_12633		2_6422	3_16637	4_8784
0_12650		2_4306	3_16395	4_8806
0_12822		2_3851	3_17891	4_8950
0_12877		2_6699	3_16628	4_9023
0_12993		2_5344	3_16008	4_9151
0_13057		2_5559	3_16310	4_9226
0_13058		2_3900	3_17521	4_9227
0_13107		2_3629	3_15317	4_9260
0_13133		2_6734	3_15595	4_9282
0_13236		2_5953	3_15401	4_9389
0_13273		2_5789	3_17151	4_9426
0_13341		2_3216	3_14905	4_9499
0_13390		2_6192	3_18419	4_9543
0_13542		2_2659	3_15331	4_9686
0_13603		2_5706	3_16981	4_9738
0_13730		2_4982	3_16150	4_9867
0_13732		2_4847	3_15905	4_9870
0_13812		2_2979	3_17194	4_9966
0_13884		2_4431	3_17803	4_9975
0_13883		2_4385	3_15025	4_9977
0_13837		2_4568	3_14864	4_10014
0_10456		2_4694	3_16542	4_10160
0_10781		2_2741	3_16463	4_10400
0_10786		2_5821	3_17918	4_10402
0_10850		2_3212	3_16465	4_10461
0_10905		2_5880	3_15164	4_10482
0_10906		2_5357	3_15330	4_10483
0_10907		2_5218	3_16871	4_10484
0_10928		2_3473	3_16293	4_10504
0_10930		2_6484	3_15989	4_10506
0_10947		2_7021	3_15206	4_10529
0_10971		2_7074	3_14788	4_10536
0_11025		2_5582	3_17932	4_10582
0_11028		2_4046	3_15174	4_10585
0_11041		2_5873	3_15995	4_10599
0_11149		2_5191	3_15430	4_10688
0_11171		2_5371	3_16738	4_10709
0_11172		2_2855	3_17937	4_10710
0_11173		2_3415	3_18084	4_10711
0_11179		2_6426	3_17637	4_10714
0_11473		2_6122	3_17824	4_10792
0_11496		2_2768	3_18281	4_11327
0_11927		2_4176	3_16193	4_10915
0_11966		2_3029	3_16442	4_10944
0_12475		2_4840	3_17991	4_9273
0_12476		2_4662	3_16041	4_10963
0_12485		2_2985	3_15753	4_10968
0_12486		2_3613	3_16571	4_10969
0_12656		2_3252	3_18095	4_11073
0_10731		2_3115	3_15142	4_11179
0_11268		2_4970	3_15035, 3_17927	
0_11378		2_6466	3_14612	4_11297
0_11379		2_6700	3_15322	4_11296
0_11701		2_3781	3_17223	4_11545
0_11677		2_6760	3_16093	4_11561
0_11856		2_6296	3_17193	4_11740
0_11853		2_4205	3_14652	4_11745
0_14050		2_1388	3_13240	4_12030
0_14678		2_1417	3_13535	4_12138
0_14918		2_802	3_13706	4_12184
0_15954		2_161	3_13008	4_12201
0_15955		2_1297	3_13197	4_12202
0_15956		2_322	3_14375	4_12203
0_16244		2_2334	3_13373	4_12334
0_14115		2_2152	3_12466	4_12449
0_14131		2_917	3_12458	4_12464
0_14133		2_1508	3_13504	4_12465
0_15911		2_1978	3_14491	4_12605
0_14529		2_260	3_14472	4_12719
0_14885		2_1205	3_13059	4_12782
0_15082		2_561	3_14167	4_12800
0_15980		2_87	3_13974	4_12821
0_16075		2_23	3_12684	4_12881
0_16074		2_1837	3_13890	4_12885
0_16233		2_1662	3_13503	4_12978
0_16234		2_728	3_14130	4_12980
0_16282		2_2412	3_13074	4_12981
0_16411		2_1178	3_12717	4_13030
0_16343		2_1885	3_13845	4_13085
0_14204		2_229	3_12506	4_13130
0_14237		2_2503	3_13196	4_13206
0_14264		2_2146	3_13835	4_13166
0_14340		2_514	3_12645	4_13175
0_14497		2_1115	3_12883	4_15584
0_14613		2_178	3_12423	4_15579
0_14722		2_1901	3_14157	4_15551
0_14809		2_958	3_13977	4_15519
0_14773		2_1774	3_13777	4_15493
0_14746		2_424	3_12453	4_15470
0_14863		2_772	3_13225	4_15455
0_14878		2_2095	3_13807	4_15449
0_14937		2_462	3_13442	4_15443
0_14958		2_2398	3_13843	4_15390
0_15034		2_411	3_14241	4_15335
0_15050		2_605	3_13209	4_15331
0_15069		2_1025	3_12431	4_15292
0_15194		2_1657	3_13958	4_15195
0_15215		2_1111	3_13150	4_15175
0_15236		2_336	3_13221	4_15153
0_15254		2_2358	3_13870	4_15137
0_15385		2_1210	3_13876	4_15017
0_15401		2_2270	3_14426	4_14966
0_15720		2_2231	3_13315	4_14664
0_15671		2_1114	3_13488	4_14626
0_17795		2_31560	3_26523	4_18374
0_17848		2_30462	3_27131	4_18322
0_17851		2_31573	3_28167	4_18318
0_17922		2_30347	3_26679	4_18245
0_17942		2_30206	3_27343	4_18227
0_17944		2_30521	3_26920	4_18225
0_17945		2_30825	3_26873	4_18224
0_17957		2_30943	3_27241	4_18213
0_17958		2_29946	3_28369	4_18212
0_17959		2_31273	3_27281	4_18211
0_17961		2_31318	3_28136	4_18208
0_17962		2_29824	3_27393	4_18207
0_17970		2_31300	3_28620	4_18200
0_17971		2_32182	3_28406	4_18199
0_17973		2_31496	3_26842	4_18194
0_17979		2_30671	3_26364	4_18187
0_18114		2_31731	3_27391	4_18057
0_18115		2_31121	3_27664	4_18056
0_18116		2_30149	3_28373	4_18055
0_18118		2_31870	3_28547	4_18052
0_18119		2_30222	3_27084	4_18051
0_18519		2_30723	3_27520	4_17992
0_18576		2_32455	3_28222	4_17933
0_18599		2_30980	3_26993	4_17902
0_18607		2_32517	3_27882	4_17892
0_18639		2_31123	3_28224	4_17856
0_18833		2_31030	3_28085	4_17779
0_18946		2_32240	3_27383	4_17714
0_19010		2_32469	3_27328	4_17654
0_19011		2_29964	3_27584	4_17653
0_19097		2_31872	3_27982	4_17560
0_19115		2_32580	3_27438	4_17549
0_16618		2_32239	3_27382	4_17485
0_16619		2_31738	3_26703	4_17484
0_16620		2_30577	3_28127	4_17482
0_16626		2_31503	3_27553	4_17475
0_16665		2_31195	3_28248	4_17366
0_16683		2_30042	3_28210	4_17353
0_16720		2_32031	3_26853	4_17333
0_16966		2_32165	3_26535	4_17211
0_16980		2_31052	3_26572	4_17202
0_17742		2_30490	3_28083	4_17151
0_18218		2_30626	3_27109	4_17067
0_18233		2_29876	3_26907	4_17057
0_18251		2_32215	3_27036	4_17042
0_18276		2_31830	3_27692	4_17008
0_18282		2_31579	3_26381	4_17003
0_24039		2_30034	3_26911	4_23491
0_18385		2_31683	3_26895	4_16907
0_18742		2_32216	3_27657	4_16781
0_18773		2_30396	3_28344	4_16760
0_18781		2_32538	3_28260	4_16750
0_19159		2_32102	3_26698	4_16599
0_16903		2_31294	3_27358	4_16586
		2_32272, 2_32417	3_26800, 3_28482	
0_17012		2_29837	3_26711	4_16501
0_17056		2_32522	3_27427	4_16464
0_17282		2_30156	3_27334	4_16286
0_17292		2_31280	3_26790	4_16267
0_17303		2_30642	3_27781	4_16257
0_17480		2_32470	3_27702	4_16148
0_17481		2_30779	3_26426	4_16149
			3_27223, 3_28396	4_15945, 4_15946
0_17680		2_31747	3_28548	4_15962
0_19251		2_9096	3_25352	4_18564
0_19318		2_8849	3_25847	4_18616
0_19365		2_7618	3_25544	4_18671
0_19419		2_9421	3_25851	4_18719
0_19465		2_7431	3_26118	4_18766
0_19968		2_8987	3_24874	4_18855
0_21860		2_9769	3_23821	4_19026
0_21861		2_8637	3_25558	4_19027
0_21998		2_9055	3_24998	4_19142
0_22018		2_9571	3_25057	4_19156
0_22024		2_8342	3_25982	4_19161
0_22083		2_7783	3_25345	4_19219
0_22122		2_9202	3_25942	4_19248
		2_1198, 2_2291, 2_2387	3_24845	
0_19644		2_7785	3_25351	4_19346
0_21814		2_9297	3_25734	4_19420
0_19561		2_9380	3_25690	4_19529
0_19616		2_7485	3_23581	4_19489
0_37567		2_7407, 2_9887	3_26244	
0_21989		2_7570	3_24713	4_19459
0_19769		2_9862	3_24091	4_19450
0_19839		2_7566	3_25906	4_19641
0_19856		2_10036	3_25676	4_19659
0_19883		2_7521	3_25767	4_19691
0_22410		2_37006	3_25309	4_21954
0_19949		2_10056	3_25225	4_19760
0_20115		2_8531	3_23631	4_19767
0_20117		2_9641	3_24797	4_19768
0_20165		2_7157	3_25149	4_19798
0_20212		2_9412	3_24120	4_19849
0_20237		2_8006	3_24791	4_19869
0_20241		2_8279	3_25432	4_19871
0_20304		2_9356	3_26130	4_19926
0_20327		2_9626	3_24986	4_19944
0_20436		2_8756	3_24937	4_20031
0_20652		2_8411	3_24550	4_20197
0_20692		2_7361	3_25023	4_20235
0_20741		2_8201	3_24823	4_20283
0_20785		2_9751	3_24470	4_20316
0_20867		2_8757	3_25302	4_20383
0_20912		2_8187	3_26101	4_20426
0_21053		2_9974	3_23982	4_20568
0_21167		2_9681	3_23728	4_20686
0_21174		2_7497	3_25899	4_20695
0_21241		2_7158	3_25316	4_20761
		2_8759, 2_9539	3_24312, 3_24846	
0_21293		2_7298	3_24790	4_20816
0_21380		2_7519	3_25326	4_20897
0_21394		2_9254	3_23809	4_20912
0_21397		2_8564	3_24698	4_20913
0_21398		2_8609	3_24554	4_20914
0_21399		2_7974	3_24015	4_20915
0_21400		2_8250	3_24306	4_20916
0_21401		2_8427	3_25266	4_20917
0_21402		2_7859	3_24331	4_20918
0_21405		2_7967	3_25947	4_20920
0_21406		2_7601	3_24521	4_20921
0_21410		2_7914	3_24151	4_20925
0_21413		2_9875	3_23681	4_20928
0_21420		2_8850	3_23635	4_20932
0_21424		2_9618	3_24917	4_20935
0_21466		2_9883	3_26159	4_20974
0_21509		2_8755	3_23833	4_21019
0_21682		2_8412	3_24261	4_21206
0_21733		2_8502	3_25806	4_21258
0_24627		2_34514	3_21264	4_21372
0_24644		2_37146	3_21273	4_21387
0_24869		2_35609	3_21620	4_21481
0_24966		2_37033	3_21642	4_21519
0_24974		2_36303	3_21275	4_21525
0_24692		2_34685	3_22825	4_21715
0_24721		2_36768	3_21277	4_21751
0_24733		2_35277	3_21121	4_21758
0_24738		2_37031	3_21265	4_21763
0_24742		2_36007	3_21606	4_21764
0_24954		2_34651	3_21758	4_21821
0_24910		2_35026	3_21831	4_21818
0_270			3_21976, 3_23188	4_22005
0_22734		2_35883	3_22914	4_22242
0_22891		2_36777	3_21167	4_22381
		2_35020, 2_36346	3_21068, 3_21789	
0_22999		2_34962	3_21848	4_22470
0_23008		2_36907	3_23120	4_22479
0_23013		2_36897	3_21957	4_22483
0_23044		2_35838	3_21586	4_22505
0_23064		2_35866	3_23433	4_22527
0_23065		2_34961	3_21474	4_22528
0_23303		2_34757	3_22328	4_22797
0_23444		2_35510	3_21974	4_22873
0_23455		2_35559	3_22030	4_22884
0_23502		2_35654	3_23341	4_22933
0_23634		2_36164	3_22261	4_23136
0_23663		2_35000	3_23167	4_23168
0_23665		2_35783	3_22511	4_23172
0_23820		2_35954	3_23252	4_23265
0_23834		2_36372	3_23126	4_23282
0_23848		2_35433	3_22872	4_23295
0_23946		2_35175	3_21267	4_23401
0_24058		2_36442	3_21591	4_23515
0_24179		2_37110	3_23004	4_23614
0_24529		2_37020	3_22862	4_23962
0_24551		2_37209	3_22586	4_23980
0_24565		2_35087	3_21528	4_23993
0_24579		2_35235	3_22720	4_24009
0_24581		2_36972	3_22581	4_24010
0_27461		2_24051	3_19990	4_26699
0_27412		2_24168	3_18997	4_26638
0_27406		2_26563	3_20958	4_26630
		2_9034	3_19284, 3_19683	4_30916
0_27149		2_24293	3_20015	4_26384
0_27129		2_25476	3_20999	4_26358
0_27118		2_25945, 2_26664	3_20986	
0_26785		2_26763	3_19303	4_25997
0_26827		2_25401	3_19678	4_25958
0_26263		2_24062	3_20442	4_10952
0_26270		2_26272	3_19637	4_25769
0_26313, 0_26314		2_25319	3_19269	
0_26328		2_26353	3_19048	4_25724
0_26354		2_24048	3_20258	4_25707
0_26705		2_26634	3_19016	4_25695
0_26374		2_26540	3_20762	4_25688
0_26067		2_25737	3_19408	4_25660
0_26052		2_25796	3_19181	4_25654
		2_26666	3_20527	4_25342, 4_25343
0_25537		2_25208	3_20990	4_25293
0_25483		2_24799	3_18605	4_25255
0_25457		2_26789	3_19466	4_25247
0_25456		2_25702	3_20071	4_25244
0_25422		2_25746	3_19063	4_25236
0_25242		2_25284	3_20468	4_25181
0_28044		2_24000	3_20431	4_25108
0_27916		2_24053	3_18852	4_25086
0_27947		2_25210	3_20338	4_25097
0_27903		2_26152	3_19379	4_25078
0_27866		2_24525	3_19779	4_25025
0_27852		2_25674	3_18917	4_25021
0_27851		2_26328	3_19081	4_25020
0_26226		2_25114	3_20076	4_24761
0_26224		2_24112	3_18652	4_24758
0_26042		2_24070	3_18607	4_24751
		2_25158, 2_26453	3_18903, 3_19628	
0_25230		2_25747	3_19275	4_24568
0_25196		2_24658	3_18721	4_24552
0_26636		2_23957	3_20402	4_24358
0_36023		2_16420	3_19105	4_35283
0_25051		2_26305	3_20521	4_24067
0_31185, 0_31186		2_11386	3_6051	
0_30926		2_10894	3_4322	4_27179
0_30936		2_11470	3_4094	4_27171
0_30934		2_11561	3_6618	4_27172
0_30933		2_13502	3_6763	4_27173
0_30932		2_12573	3_5215	4_27174
0_30930		2_12449	3_5523	4_27175
0_30928		2_13750	3_5851	4_27176
0_30927		2_13618	3_4955	4_27178
0_30925		2_13558	3_5705	4_27181
0_30920		2_13236	3_5840	4_27184
0_30919		2_13815	3_5685	4_27185
0_30915		2_10945	3_5316	4_27189
0_30910		2_10694	3_4795	4_27192
0_30908		2_13674	3_3769	4_27194
0_30907		2_13200	3_6600	4_27195
0_30906		2_11622	3_5480	4_27196
0_30902		2_11434	3_5075	4_27200
0_30894		2_12114	3_5691	4_27208
0_30879		2_13636	3_5197	4_27226
0_30688		2_13632	3_4281	4_27422
0_30687		2_13053	3_5067	4_27423
0_30686		2_13628	3_5199	4_27425
0_30611		2_11805	3_4965	4_27495
0_30297		2_13446	3_6695	4_27833
0_30295		2_12336	3_4505	4_27836
0_30042		2_13269	3_4351	4_28135
0_29848		2_11225	3_5899	4_28337
0_29805		2_11749	3_5441	4_28369
0_29392		2_12790	3_5820	4_28736
0_29337		2_10795	3_7046	4_28781
0_29225		2_11030	3_6306	4_28883
0_29211		2_10885	3_6642	4_28896
0_29171		2_11142	3_6925	4_27995
0_29025		2_12044	3_6190	4_29012
0_29023		2_10473	3_4558	4_29013
0_29021		2_10264	3_4400	4_29015
0_28973		2_11961	3_5207	4_29058
0_28912		2_12591	3_6793	4_29102
0_28874		2_11985	3_5338	4_29132
0_28846		2_12200	3_4349	4_29152
0_28800		2_10244	3_4258	4_29187
0_28789		2_11097	3_4644	4_29195
0_28412		2_19989	3_7160	4_29398
0_28378		2_19832	3_4374	4_29382
0_28371		2_19658	3_5893	4_29381
		2_21115	3_4848, 3_7168	4_29409
0_31974		2_10683	3_6136	4_29488
		2_14925, 2_15684	3_5531	4_35837
0_31871		2_10108	3_6528	4_29649
0_31822		2_11963	3_7035	4_29683
0_31498		2_12090	3_4263	4_29900
0_28410		2_13486	3_5780	4_30331
0_28484		2_10147	3_3802	4_30267
		2_12346, 2_13108	3_4932	4_30339
0_28362		2_11115	3_4306	4_30403
0_32181		2_12103	3_5301	4_30476
0_29127		2_12458	3_5750	4_30643
0_28229		2_10369	3_6164	4_30669
0_28228		2_13829	3_6393	4_30670
0_28227		2_10736	3_7054	4_30671
0_28221		2_12785	3_7051	4_30676
0_28152		2_11977	3_7187	4_30752
0_28150		2_12015	3_5925	4_30754
0_28105		2_13839	3_6580	4_30793
0_34332		2_27599	3_10675	4_33441
0_34321		2_28447	3_11759	4_33454
0_34300		2_28673	3_11174	4_32467
0_34259		2_27267	3_11166	4_32503
0_34237		2_28613	3_9910	4_32524
		2_27842	3_11000, 3_9693	4_32755
0_34184		2_27624	3_11661	4_32778
			3_10732, 3_10745, 3_11914, 3_12141	
0_34040		2_28549	3_10294	4_32896
0_33296		2_29167	3_12210	4_33098
0_33187		2_28782	3_10189	4_33130
0_35090		2_28269	3_11990	4_33188
0_33107		2_27800	3_11158	4_33171
0_33111		2_27802	3_11406	4_33166
0_33371		2_29303	3_10104	4_33222
0_35086		2_28011	3_11396	4_33270
0_33850		2_27829	3_11807	4_33040
0_33833		2_27312	3_10387	4_33037
0_35052		2_27024	3_12223	4_33274
0_33793		2_27200	3_12380	4_33329
0_33394		2_29543	3_10619	4_33864
0_33243		2_29202	3_9613	4_33775
0_33164		2_27396	3_12239	4_33737
0_33068		2_29475	3_10015	4_33694
0_33055		2_28115	3_10397	4_33678
0_33007		2_27184	3_9843	4_33633
0_33005		2_28198	3_9698	4_33629
0_32882		2_27959	3_12144	4_33510
0_32872		2_28592	3_11618	4_33502
0_32784		2_28675	3_11381	4_32408
0_32745		2_29358	3_11205	4_32380
0_32743		2_29259	3_10607	4_32377
0_32738		2_29575	3_9907	4_32374
0_35078		2_29803	3_10112	4_32352
0_35069		2_27783	3_9699	4_32347
0_34946		2_26993	3_11085	4_32263
0_34792		2_27470	3_11648	4_32144
0_34742		2_28294	3_10250	4_32100
0_34676		2_28768	3_11673	4_32042
0_34673		2_27019	3_11885	4_32037
0_34672		2_28871	3_10505	4_32036
0_34642		2_29361	3_9977	4_32009
0_34614		2_28049	3_10648	4_31987
0_34581		2_27047	3_10321	4_31952
0_34568		2_28099	3_10927	4_31934
0_34507		2_29544	3_10248	4_31844
0_34442		2_29603	3_9924	4_31779
0_33610		2_29016	3_10271	4_31565
