0_16325	1_16814, 1_46289	2_1169	
0_16327	1_16145, 1_45557	2_15	
0_16342	1_16352, 1_45967	2_1663	
0_16343	1_46140	2_1885	3_13085
0_16344	1_15418	2_38	3_13084
0_16348	1_17337, 1_45309	2_1699	
0_16410	1_13600, 1_45287		3_8264
0_16411	1_45012	2_1178	3_13030
0_16427	1_15864, 1_46020	2_2215	
0_16432	1_45833	2_520	3_13042
0_16446	1_15850, 1_46197	2_330	
0_16448	1_45625	2_2072	3_13057
0_16452	1_17186, 1_45641	2_2099	
0_16455	1_16748, 1_44713		3_13062
0_14164	1_15767, 1_45615	2_1052	
0_14168	1_17048, 1_45180	2_935	
0_14178	1_16082, 1_46141	2_2565	
0_14181	1_16484, 1_44936	2_812	
0_14184	1_15606, 1_46037	2_792	
0_14188	1_16282, 1_16672	2_284	
0_14204	1_44801	2_229	3_13130
0_14212	1_44958	2_2331	3_13141
0_14225	1_46679	2_197	3_13202
0_14264	1_46130	2_2146	3_13166
0_14270	1_17338, 1_44976	2_1845	
0_14336	1_15916, 1_46734	2_2119	
0_14340	1_44940	2_514	3_13175
0_14412	1_16025, 1_46134	2_1648	
0_14485	1_16467, 1_46178	2_1568	
0_14486	1_16660, 1_45534	2_1065	
0_14489	1_16260	2_294	3_13191
0_14494	1_17469, 1_45071	2_1929	
0_14497	1_45178	2_1115	3_15584
0_14505	1_45366	2_492	3_15594
0_14613	1_44718	2_178	3_15579
0_14614	1_16127	2_297	3_15578
0_14615	1_15748, 1_44821	2_1440	
0_14619	1_15395, 1_46584	2_1463	
0_14720	1_46263	2_2513	3_15554
0_14722	1_46452	2_1901	3_15551
0_14742	1_16400, 1_46146	2_2116	
0_14743	1_15904, 1_59480		3_15467
0_14746	1_44748	2_424	3_15470
0_14764	1_15742, 1_46419	2_698	
0_14766, 0_14767			3_15488, 3_15489
0_14774	1_17447, 1_45239	2_1055	
0_14782	1_16086	2_1355	3_15501
0_14784	1_16999, 1_46640	2_2228	
0_14788	1_46649	2_1948	3_15506
0_14802	1_17233	2_1266	3_15511
0_14809	1_46272	2_958	3_15519
0_14810	1_17231	2_1321	3_15522
0_14811	1_45229	2_2483	3_15523
0_14821	1_15537, 1_46166	2_165	
0_14846	1_15947, 1_45518	2_144	
0_14861	1_17189, 1_45166	2_1806	
0_14863	1_45520	2_772	3_15455
0_14864	1_16445	2_2027	3_15456
0_14868	1_25942, 1_46458	2_1840	
0_14876	1_15747	2_2506	3_15450
0_14878	1_46102	2_2095	3_15449
0_14923	1_16725, 1_46208	2_719	
0_14925	1_15571	2_2169	3_15433
0_14937	1_45737	2_462	3_15443
0_14958	1_46138	2_2398	3_15390
0_14987	1_17029	2_538	3_15369
0_14998	1_16852, 1_45548	2_98	
0_15016	1_16221, 1_44844		3_15348
0_15023	1_15656, 1_45708	2_599	
0_15026	1_17025, 1_44924	2_829	
0_15034	1_46536	2_411	3_15335
0_15042	1_15475, 1_45695	2_879	
0_15050	1_45504	2_605	3_15331
0_15051	1_45236, 1_62487	2_869	
0_15052	1_45382	2_190	3_15329
0_15055	1_16877	2_1148	3_15325
0_15056	1_17120, 1_45426	2_1378	
0_15058	1_16992, 1_46091	2_1053	
0_15068	1_16333, 1_46233	2_400	
0_15069	1_44726	2_1025	3_15292
0_15071	1_15603	2_1530	3_15295
0_15091	1_15894	2_33997	3_9360
0_15095	1_16306	2_1314	3_15283
0_15099	1_16463	2_231	3_15282
0_15102	1_16751	2_1973	3_15279
0_15104	1_46508, 1_56616		3_15277
0_15119	1_16099, 1_44740	2_713	
0_15123	1_46583	2_2298	3_15257
0_15141	1_16508, 1_46601	2_1140	
0_15142	1_46844	2_2469	3_15237
0_15161	1_16297, 1_46587	2_72	
0_15163	1_16966	2_1631	3_15219
0_15168	1_16701, 1_46266	2_452	
0_15194	1_46253	2_1657	3_15195
0_15196	1_16643	2_1382	3_15193
0_15205	1_16704	2_201	3_15186
0_15210	1_16839, 1_45829	2_480	
0_15215	1_45445	2_1111	3_15175
0_15224	1_17131	2_820	3_15168
0_15232	1_45869	2_405	3_15155
0_15236	1_45516	2_336	3_15153
0_15237	1_16450, 1_44997	2_212	
0_15239	1_16729	2_971	3_15150
0_15243	1_15495, 1_44863	2_662	
0_15245	1_45198	2_516	3_15145
0_15251	1_46654	2_1459	3_15140
0_15252	1_16691	2_1938	3_15139
0_15259	1_46725	2_686	3_15133
0_15261	1_17228, 1_46384	2_203	
0_15262	1_17358, 1_45150	2_881	
0_15263	1_15522	2_1730	3_15129
0_15285	1_16084, 1_45276	2_193	
0_15290	1_45224	2_101	3_15123
0_15294	1_45785	2_90	3_15110
0_15302	1_46439	2_2150	3_15101
0_15311	1_15613	2_1308	3_15096
0_15331	1_16355, 1_44716	2_716	
0_15340	1_16843	2_184	3_15056
0_15352	1_16773, 1_46343	2_142	
0_15355	1_16088, 1_46017	2_815	
0_15365	1_15939, 1_44937, 1_45583		
0_15369	1_16022, 1_44906	2_974	
0_15371	1_15563	2_1418	3_15032
0_15376	1_15872, 1_46104	2_111	
0_15383	1_16440	2_1778	3_15019
0_15385	1_46171	2_1210	3_15017
0_15387	1_17294, 1_45561	2_1735	
0_15390	1_16290	2_1598	3_15015
0_15391	1_17290	2_58	3_15014
0_15395	1_17399	2_1639	3_14975
0_15401	1_46721	2_2270	3_14966
0_15404	1_15492, 1_46731	2_308	
0_15423	1_16825, 1_46376	2_2278	
0_15425	1_16039, 1_46860		3_14960
0_15426	1_17118, 1_45429		3_14959
0_15427	1_15422, 1_46008		3_14958
0_15431	1_16083, 1_46098		3_14954
0_15435	1_16818, 1_45633		3_14952
0_15436	1_15593, 1_46021		3_14951
0_15448	1_44952	2_70	3_14946
0_15456	1_17421	2_210	3_14939
0_15479		2_1846, 2_2475	3_14920
0_15482	1_17327, 1_45969	2_1727	
0_15483	1_15909, 1_45618	2_1899	
0_15491	1_16603, 1_45598	2_1654	
0_15505	1_45057	2_0	3_14907
0_15520	1_17094, 1_46356	2_2493	
0_15532	1_16920	2_1318	3_14882
0_15533	1_15849, 1_45540	2_137	
0_15552	1_15539, 1_45582	2_1305	
0_15555	1_17461, 1_45764	2_1488	
0_15569	1_15454, 1_46018	2_172	
0_15571	1_2640, 1_44787	2_289	
0_15572	1_453, 1_45632	2_1997	
0_15579	1_16720, 1_46073	2_1489	
0_15588	1_17014, 1_46074	2_1934	
0_15594	1_16683, 1_45193	2_1616	
0_15605	1_45988	2_1383	3_14838
0_15607	1_46400	2_430	3_14836
0_15633	1_17252, 1_45410	2_1366	
0_15642	1_46351	2_531	3_14815
0_15644	1_15688, 1_45051	2_906	
0_15654	1_16164, 1_44700	2_2264	
0_15655	1_46781	2_1573	3_14613
0_15658	1_16785, 1_45897	2_2372	
0_15662	1_17139, 1_46340	2_2198	
0_15671	1_45783	2_1114	3_14626
0_15673	1_15528, 1_46487	2_524	
0_15676	1_16622, 1_46432	2_1959	
0_15687	1_16398	2_588	3_14640
0_15690	1_17323, 1_46697	2_540	
0_15696	1_45034	2_2158	3_14647
0_15700	1_16177, 1_17377	2_2044	
0_15719	1_15877, 1_46447	2_887	
0_15727	1_16179	2_826	3_14670
0_15728	1_16826, 1_46657	2_943	
0_15732	1_45602	2_1475	3_14673
0_15734	1_45258	2_1031	3_14675
0_15735	1_17435, 1_46834	2_2142	
0_15738	1_15583, 1_46257	2_171	
0_15760	1_15736, 1_45613	2_1186	
0_15775	1_17344, 1_46482	2_1909	
0_15783	1_45630	2_403	3_14728
0_15789	1_16537, 1_45312	2_1288	
0_15790	1_15545	2_1756	3_14736
0_15792	1_17209, 1_46596	2_1499	
0_15793	1_16190, 1_45847	2_866	
0_15797	1_16838, 1_46048	2_619	
0_15799	1_16809, 1_45376	2_2045	
0_15802	1_15901, 1_45808	2_128	
0_15805	1_16689, 1_46193	2_795	
0_15812	1_16475, 1_46231	2_1834	
0_15813	1_17472, 1_45696	2_518	
0_15814	1_15668, 1_45007	2_1765	
0_15816	1_15980, 1_46473	2_1955	
0_15820	1_45227	2_1753	3_14757
0_15824	1_16016, 1_45380	2_2035	
0_15830	1_15975, 1_45877	2_2325	
0_15834	1_16308, 1_45617	2_285	
0_15841	1_15720, 1_46359	2_209	
0_15847	1_15870, 1_45961	2_962	
0_15858	1_15973, 1_44921	2_1256	
0_15860	1_15485, 1_45188	2_2551	
0_15863		2_1764, 2_2148	3_14786
0_15864	1_45308	2_613	3_14787
0_15867	1_17176, 1_46435	2_1692	
0_15874	1_16184, 1_44777	2_2317	
0_15876	1_15978, 1_44828		3_14797
0_15877	1_17214, 1_46491	2_105	
0_15891	1_16434, 1_45031	2_2380	
0_16461	1_18444, 1_59871	2_30181	
0_16462	1_19230, 1_60396	2_30726	
0_16469	1_19088, 1_58775	2_30657	
0_16482	1_17678, 1_59290	2_32296	
0_16496	1_18878, 1_60718	2_31945	
0_16497	1_18145, 1_59358	2_31254	
0_16849	1_18520	2_30527	3_18396
0_16851	1_19655, 1_59287	2_32350	
0_16858	1_18013, 1_60896	2_32287	
0_16860	1_58875	2_32005	3_18409
0_16862	1_59147	2_31117	3_18411
0_16863	1_17934, 1_60571	2_30601	
0_16873	1_17804, 1_60184	2_30746	
0_16875	1_17580	2_30089	3_18422
0_17786	1_18465, 1_59084	2_31314	
0_17803	1_19499, 1_60567	2_32480	
0_17822	1_17847, 1_60083	2_31580	
0_17823	1_17841	2_30186	3_18348
0_17824	1_19454	2_32204	3_18347
0_17825	1_19590	2_32411	3_18346
0_17832	1_59187	2_32300	3_18340
0_17838	1_19609, 1_60493	2_31287	
0_17852	1_58756	2_30372	3_18317
0_17894	1_60004	2_31205	3_18273
0_17897	1_18446, 1_59144		3_18271
0_17904	1_19428, 1_59869	2_30721	
0_17912	1_18231, 1_59105	2_30574	
0_17913	1_60194	2_32486	3_18257
0_17922	1_58974	2_30347	3_18245
0_17928	1_19439, 1_59863	2_29891	
0_17931	1_19245, 1_58727	2_32347	
0_17932	1_18642	2_32231	3_18239
0_17936	1_17921	2_30785	3_18235
0_17944	1_59215	2_30521	3_18225
0_17945	1_59168	2_30825	3_18224
0_17957	1_59536	2_30943	3_18213
0_17958	1_60664	2_29946	3_18212
0_17959	1_59576	2_31273	3_18211
0_17961	1_60431	2_31318	3_18208
0_17962	1_59688	2_29824	3_18207
0_17970	1_60915	2_31300	3_18200
0_17971	1_60701	2_32182	3_18199
0_17973	1_59137	2_31496	3_18194
0_17999	1_18545	2_30350	3_18168
0_18021	1_19637, 1_60412	2_30448	
0_18022	1_18531, 1_59438	2_32050	
0_18040	1_58899	2_31927	3_18133
0_18049	1_19653, 1_60376	2_32454	
0_18064	1_18230, 1_59998	2_32324	
0_18068	1_58692	2_30040	3_18106
0_18069	1_59237	2_30548	3_18105
0_18078	1_59773	2_31027	3_18095
0_18099	1_19239	2_30731	3_18069
0_18103	1_18425, 1_60186	2_30008	
0_18104	1_60832	2_30620	3_18065
0_18112	1_18747	2_32157	3_18058
0_18114	1_59686	2_31731	3_18057
0_18115	1_59959	2_31121	3_18056
0_18116	1_60668	2_30149	3_18055
0_18118	1_60842	2_31870	3_18052
0_18119	1_59379	2_30222	3_18051
0_18126	1_18661, 1_59061	2_32025	
0_18129	1_19354, 1_60955	2_30408	
0_18494	1_18485, 1_59157	2_31590	
0_18515	1_60309	2_30362	3_18001
0_18519	1_59815	2_30723	3_17992
0_18526	1_18565, 1_59035	2_30867	
0_18531	1_19554	2_30545	3_17979
0_18535	1_18761, 1_59450	2_31441	
0_18536	1_18720	2_31698	3_17975
0_18576	1_60517	2_32455	3_17933
0_18581	1_25532, 1_60937		3_17928
0_18585	1_19580, 1_59876	2_32073	
0_18593	1_18596, 1_59388	2_31969	
0_18597	1_18343, 1_59128	2_30001	
0_18600	1_19302, 1_59156	2_31659	
0_18605	1_17785, 1_60963	2_31178	
0_18607	1_19402	2_32517	3_17892
0_18638	1_18242, 1_59513	2_30309	
0_18639	1_60519	2_31123	3_17856
0_18653	1_19611, 1_59162	2_31794	
0_18654	1_18436, 1_59194	2_32035	
0_18655	1_18060, 1_59169	2_31696	
0_18660	1_18696, 1_59120	2_30243	
0_18796	1_29238, 1_3723		3_16105
0_18799	1_59346	2_32530	3_17804
0_18807	1_17962, 1_59184	2_31378	
0_18827	1_19541, 1_59947	2_31550	
0_18833	1_60380	2_31030	3_17779
0_18848	1_59557	2_31202	3_17769
0_18863	1_18516, 1_60021	2_31069	
0_18864	1_18428, 1_60475	2_30331	
0_18867	1_17601, 1_59904	2_31086	
0_18874	1_17604	2_30578	3_13046
0_18879	1_18326	2_32137	3_17738
0_18882	1_19301, 1_60235	2_30990	
0_18883	1_19397, 1_59254	2_30615	
0_18932	1_19325, 1_60880	2_31556	
0_18933	1_17942, 1_58615	2_30002	
0_18934	1_18973, 1_60516	2_30652	
0_18937	1_18256, 1_59284	2_30399	
0_18946	1_59678	2_32240	3_17714
0_18952	1_19074, 1_60139	2_31642	
0_18970	1_18412, 1_60115	2_32248	
0_18971	1_18944, 1_60384	2_32036	
0_18984	1_19624	2_32540	3_17682
0_18985	1_18987, 1_59587	2_29909	
0_18987	1_17742, 1_58734	2_32104	
0_18999	1_18411, 1_58767	2_32029	
0_19010	1_59623	2_32469	3_17654
0_19011	1_59879	2_29964	3_17653
0_19032	1_59178	2_29930	3_17625
0_19041	1_19164	2_32559	3_17615
0_19045	1_19015, 1_60050	2_30171	
0_19050	1_17952, 1_59445	2_30828	
0_19053	1_18925, 1_59348	2_31603	
0_19062	1_18112, 1_60972	2_32369	
0_19063	1_18264, 1_60264	2_31334	
0_19067	1_60613	2_30473	3_17595
0_19074	1_19280	2_30269	3_17588
0_19076	1_59437	2_29944, 2_30023	
0_19079	1_19507	2_31960	3_17582
0_19097	1_60277	2_31872	3_17560
0_19115	1_59733	2_32580	3_17549
0_19121	1_17612	2_30735	3_17544
0_19137	1_17924	2_32339	3_17571
0_19138	1_59278	2_30245	3_17569
0_16504	1_17645, 1_60889	2_32393	
0_16511	1_18025, 1_59308	2_32264	
0_16512	1_19172, 1_60040	2_31323	
0_16526	1_59639	2_32159	3_17509
0_16614	1_18579, 1_60205	2_31495	
0_16617	1_18062, 1_59097	2_31670	
0_16618	1_59677	2_32239	3_17485
0_16619	1_58998	2_31738	3_17484
0_16620	1_60422	2_30577	3_17482
0_16621	1_18333	2_29960	3_17481
0_16622	1_18608, 1_58761	2_31189	
0_16626	1_59848	2_31503	3_17475
0_16627	1_60538	2_30170	3_17474
0_16635	1_18581	2_30506	3_17503
0_16658	1_18441, 1_58816	2_30264	
0_16665	1_60543	2_31195	3_17366
0_16667	1_19713, 1_59925	2_31308	
0_16671	1_18234	2_31276	3_17360
0_16678	1_19249	2_31290	3_17355
0_16679	1_18530, 1_60903	2_29851	
0_16681	1_18810, 1_60172	2_31482	
0_16683	1_60505	2_30042	3_17353
0_16693	1_18856	2_31171	3_17343
0_16710	1_18007, 1_58600	2_31537	
0_16720	1_59148	2_32031	3_17333
0_16724	1_19251, 1_60290	2_30422	
0_16735	1_17533, 1_58985	2_31967	
0_16738	1_17685, 1_60209	2_30055	
0_16747	1_18042	2_31711	3_17313
0_16748	1_17972, 1_58978	2_30007	
0_16754	1_18766, 1_60366	2_32275	
0_16755	1_18008, 1_59286	2_31484	
0_16765	1_17494, 1_59425	2_32265	
0_16775	1_19099	2_29966	3_17292
0_16799	1_18261, 1_59205		3_17345
0_16803	1_60091	2_31825	3_17273
0_16818	1_18658, 1_58874		3_17279
0_16887	1_19158, 1_58638	2_31621	
0_16891	1_18044, 1_60697	2_30384	
0_16893	1_17532, 1_59275	2_30621	
0_16894	1_17783, 1_59432	2_32092	
0_16939	1_19130, 1_60596	2_31394	
0_16941	1_19699	2_31363	3_17239
0_16945	1_19750, 1_58860	2_30814	
0_16947	1_60251	2_30044	3_17230
0_16949	1_17922	2_31660	3_17228
0_16952	1_58973	2_31392	3_17223
0_16964	1_19497, 1_58850	2_31347	
0_16965	1_18615, 1_60415	2_30558	
0_16966	1_58830	2_32165	3_17211
0_16977	1_59838	2_30640	3_17204
0_16980	1_58867	2_31052	3_17202
0_16983	1_58733	2_31165	3_17197
0_16993	1_19185, 1_60486	2_30103	
0_17720	1_60452, 1_60866	2_32088	
0_17724	1_19616, 1_60066	2_30569	
0_17741	1_19232	2_31059	3_17149
0_17742	1_60378	2_30490	3_17151
0_17769	1_18272, 1_59818	2_31523	
0_17778	1_18457, 1_60625	2_30511	
0_18155	1_17483, 1_59841	2_31298	
0_18160	1_19153, 1_59865	2_32374	
0_18161	1_19474, 1_59752	2_31861	
0_18164	1_18506, 1_60677	2_32504	
0_18176	1_17935, 1_59978	2_32070	
0_18181	1_59000	2_29901	3_17099
0_18183	1_19314, 1_60313	2_30831	
0_18189	1_19243	2_31465	3_17090
0_18194	1_18508, 1_59041	2_32381	
0_18196	1_17522, 1_58698	2_30202	
0_18218	1_59404	2_30626	3_17067
0_18219	1_60566	2_30623	3_17065
0_18228	1_19536	2_30294	3_17060
0_18233	1_59202	2_29876	3_17057
0_18244	1_18299	2_30316	3_17047
0_18251	1_59331	2_32215	3_17042
0_18253	1_19234, 1_59039	2_29978	
0_18257	1_18445	2_31964	3_17037
0_18265	1_60288	2_30472	3_17028
0_18271	1_59898	2_31130	3_17017
0_18273	1_18427, 1_60681	2_30078	
0_18276	1_59987	2_31830	3_17008
0_18280	1_18029, 1_60185	2_32434	
0_18282	1_58676	2_31579	3_17003
0_18287	1_17518, 1_60578	2_32501	
0_18289	1_59816	2_31008	3_16998
0_18290	1_18035	2_31732	3_16997
0_18295	1_17646, 1_59647	2_30772	
0_18299	1_19677, 1_60231	2_30696	
0_18304	1_60166	2_30618	3_16983
0_18311	1_18763, 1_58750	2_32097	
0_18322	1_18099, 1_60675	2_31302	
0_18332	1_19476, 1_60621	2_31481	
0_18334	1_17846, 1_59166	2_31965	
0_18337	1_18003	2_32573	3_16938
0_18357	1_17631, 1_60966	2_30771	
0_18358	1_18983, 1_60374	2_30179	
0_18364	1_18537, 1_60216		3_16919
0_18365	1_18549, 1_60101	2_29858	
0_18367	1_19162, 1_60360	2_30842	
0_18378	1_18602, 1_60614	2_29873	
0_18381	1_19340, 1_60644	2_30604	
0_18389	1_18988, 1_60983	2_29999	
0_18396	1_17861, 1_59024	2_32396	
0_18401	1_18142, 1_59583	2_29972	
0_18416	1_19304, 1_60077	2_30307	
0_18421	1_17510, 1_59763	2_32002	
0_18422, 0_18423		2_31544	3_16884
0_18442	1_18450, 1_58703	2_31812	
0_18444	1_17824	2_31957	3_16861
0_18447	1_60858	2_31582	3_16858
0_18454	1_58614	2_32552	3_16853
0_18459	1_18067	2_30426	3_16849
0_18470	1_17988, 1_60731	2_30382	
0_18472	1_18423, 1_59400	2_29961	
0_18667	1_19152, 1_58684	2_30212	
0_18672	1_58960	2_31974	3_16825
0_18674	1_17894, 1_60754	2_31434	
0_18677	1_10563, 1_48236	2_4580	
0_18683	1_17936	2_30075	3_16815
0_18733	1_18749, 1_59380	2_29832	
0_18734	1_18087, 1_60651	2_30523	
0_18742	1_59952	2_32216	3_16781
0_18747	1_19195, 1_59007	2_31015	
0_18750	1_17901, 1_58606	2_29933	
0_18769	1_18636, 1_58645	2_32226	
0_18773	1_60639	2_30396	3_16760
0_18781	1_60555	2_32538	3_16750
0_18887	1_19358, 1_59910	2_29883	
0_18894	1_18171, 1_60521	2_30840	
0_18908	1_18813, 1_59247	2_30627	
0_18916	1_17748	2_30224	3_16729
0_18923	1_18353	2_32406	3_16726
0_19092	1_17505, 1_59923		3_16722
0_19126	1_19794, 1_60291		3_16721
0_19147	1_19317	2_30496	3_16615
0_19159	1_58993	2_32102	3_16599
0_16518	1_19462, 1_58871	2_30429	
0_16528	1_19208, 1_60057	2_29866	
0_16535	1_17958, 1_60558	2_32409	
0_16584	1_17616, 1_59572		3_16707
0_16592	1_18921, 1_60948		3_16716
0_16597	1_19729, 1_59643		3_16711
0_16598	1_18567, 1_58935		3_16710
0_16644	1_18986, 1_60154	2_31993	
0_16698	1_18902, 1_59102	2_31023	
0_16700	1_17559	2_32037	3_16567
0_16701	1_59960	2_32490	3_16568
0_16704	1_18448	2_30866	3_16558
0_16810	1_18706	2_32301	3_16554
0_16826	1_60550	2_32111	3_16636
0_16839	1_19351, 1_60064	2_31613	
0_16899	1_18054	2_30413	3_16589
0_16903	1_59653	2_31294	3_16586
0_16912	1_19720, 1_60392	2_31564	
0_16916	1_18589, 1_60529	2_31980	
0_16998	1_17933, 1_59514	2_32492	
0_17013	1_17991, 1_59985	2_32255	
0_17015	1_19745	2_30929	3_16511
0_17036	1_18750, 1_59742	2_30873	
0_17043	1_17566	2_31029	3_16484
0_17047	1_60214	2_31987	3_16480
0_17054	1_18255, 1_60274	2_31429	
0_17056	1_59722	2_32522	3_16464
0_17063	1_19777	2_29959	3_16461
0_17104	1_19421, 1_58959	2_30314	
0_17106	1_18577, 1_59422	2_32488	
0_17109	1_19104	2_29868	3_16432
0_17110	1_18095, 1_60065	2_31531	
0_17116	1_19664, 1_59509, 1_60406		
0_17117	1_58670	2_32162	3_16414
0_17118	1_19614, 1_59890	2_32537	
0_17143	1_19721, 1_58591	2_31634	
0_17144	1_18098, 1_60413	2_30729	
0_17146	1_18204, 1_59174	2_30672	
0_17148	1_19278, 1_60537	2_30388	
0_17184	1_18105	2_32291	3_16379
0_17187	1_60022, 1_60542	2_30379	
0_17190	1_60428	2_32332	3_16374
0_17223	1_17765, 1_59160	2_31352	
0_17230	1_18606, 1_59013	2_31402	
0_17231	1_18210	2_31648	3_16328
0_17239	1_18202, 1_60476	2_32461	
0_17242	1_60202	2_30271	3_16321
0_17262	1_19387, 1_60936	2_30066	
0_17268	1_18949, 1_58936	2_30863	
0_17269	1_18555, 1_59939	2_32103	
0_17271	1_17671	2_31063	3_16297
0_17281	1_19008	2_31393	3_16287
0_17282	1_59629	2_30156	3_16286
0_17290	1_60307	2_31975	3_16269
0_17292	1_59085	2_31280	3_16267
0_17303	1_60076	2_30642	3_16257
0_17307	1_17482, 1_60744	2_32178	
0_17309	1_17744, 1_60728	2_29843	
0_17316	1_59448	2_29885	3_16243
0_17323	1_19190	2_31187	3_16233
0_17326	1_59549	2_31816	3_16227
0_17354	1_19306, 1_59973	2_30194	
0_17373	1_59996	2_31948	3_16181
0_17375	1_18710	2_32078	3_16179
0_17387	1_60609	2_30345	3_16057
0_17401	1_58714	2_31591	3_16071
0_17402	1_19728	2_32149	3_16070
0_17411	1_17910, 1_60110	2_30655	
0_17416	1_18575, 1_58755	2_32286	
0_17419	1_59136	2_32390	3_16087
0_17432	1_18802, 1_59526	2_30628	
0_17434	1_19409, 1_58728	2_15007	
0_17435	1_18967	2_16413	3_16102
0_17442	1_60984	2_15370	3_16110
0_17468	1_18022, 1_59705	2_30113	
0_17480	1_59997	2_32470	3_16148
0_17481	1_58721	2_30779	3_16149
0_17496	1_19186, 1_60526	2_32576	
0_17505	1_18413	2_30324	3_15865
0_17513	1_19361, 1_58663	2_30043	
0_17534, 0_17535, 0_17536		2_31064	
0_17537	1_17602	2_30665	3_15895
0_17538	1_18369	2_30945	3_15898
0_17539	1_18610	2_32305	3_15900
0_17542	1_17632, 1_60643	2_31994	
0_17555	1_19037, 1_37423		3_15916
0_17556	1_19329, 1_59813	2_30304	
0_17562	1_17684	2_30047	3_15924
0_17563	1_17961, 1_59262	2_30575	
0_17569	1_19688	2_31224	3_15928
0_17583	1_18260, 1_59394	2_30403	
0_17587	1_59628	2_31527	3_15998
0_17613	1_17531	2_32206	3_16021
0_17621	1_17592	2_31907	3_16031
0_17666	1_17507, 1_59458	2_30782	
0_17667	1_18918, 1_60868	2_30281	
0_17670	1_58736	2_32163	3_15953
0_17677	1_18241, 1_58819	2_30691	
0_17680	1_60843	2_31747	3_15962
0_17689	1_17995, 1_60969	2_31589	
0_17696	1_60041	2_30632	3_15976
0_17698	1_17779, 1_59099	2_30249	
0_17699	1_17542, 1_58667	2_31894	
0_19178	1_57844	2_8093	3_18473
0_19191	1_56558	2_8503	3_18489
0_19196	1_57608	2_9147	3_18500
0_19226	1_28541	2_8024	3_18535
0_19228	1_27522, 1_55868	2_7358	
0_19232	1_27565, 1_58466	2_7964	
0_19251	1_57647	2_9096	3_18564
0_19252	1_29403	2_8606	3_18565
0_19269	1_29160, 1_58003	2_9467	
0_19270	1_27280, 1_58217	2_8554	
0_19275	1_28209, 1_56877	2_7329	
0_19296	1_27435	2_8861	3_18597
0_19303	1_29426, 1_57997	2_7160	
0_19316	1_29269	2_7404	3_18614
0_19317	1_58285	2_8438	3_18615
0_19318	1_58142	2_8849	3_18616
0_19321	1_57224	2_9490	3_18620
0_19323	1_27025, 1_57684	2_8600	
0_19344	1_28267, 1_57612	2_8347	
0_19345	1_28208	2_8074	3_18643
0_19346	1_27687	2_8152	3_18644
0_19347	1_27585, 1_56582	2_7768	
0_19348	1_29174, 1_57472	2_9324	
0_19349	1_56263	2_8860	3_18645
0_19358	1_29290, 1_56017	2_8180	
0_19359	1_28600, 1_56003	2_8636	
0_19364	1_28060, 1_57044	2_9024	
0_19365	1_57839	2_7618	3_18671
0_19370	1_28273, 1_56045	2_7171	
0_19373	1_28370	2_10015	3_25168
0_19379	1_27612, 1_56196	2_9159	
0_19390	1_26985, 1_56159	2_10044	
0_19400	1_28274, 1_57172	2_9425	
0_19419	1_58146	2_9421	3_18719
0_19422	1_28558, 1_56772	2_7217	
0_19429	1_27883, 1_57443	2_9164	
0_19440	1_28933, 1_57924	2_9480	
0_19452	1_56835	2_7146	3_18751
0_19463	1_27446, 1_56577	2_9194	
0_19745	1_29004, 1_58218	2_9612	
0_19753	1_55967	2_8985	3_18835
0_19754	1_28812, 1_56226	2_7685	
0_19954	1_26983, 1_55877	2_7478	
0_19957	1_29275	2_8847	3_18845
0_19964	1_27795	2_7816	3_2198
0_19968	1_57169	2_8987	3_18855
0_19970	1_28085, 1_57498	2_8368	
0_20008	1_27854, 1_57350	2_8043	
0_20012	1_28705	2_7533	3_18894
0_20025	1_28348, 1_56526	2_7417	
0_20046	1_57154	2_9225	3_18929
0_20068	1_29055, 1_58012	2_10053	
0_20071	1_57806	2_9672	3_18956
0_20080	1_29346	2_7869	3_18963
0_20093	1_27560, 1_57631	2_9065	
0_21790	1_29401, 1_57108	2_9201	
0_21797	1_57463	2_9765	3_18999
0_21850	1_28199, 1_57939	2_8172	
0_21851	1_27426, 1_56056	2_9604	
0_21856	1_27066, 1_58321	2_7347	
0_21860	1_56116	2_9769	3_19026
0_21861	1_57853	2_8637	3_19027
0_21875	1_57258	2_9821	3_19048
0_21876	1_29489, 1_57098	2_7260	
0_21881	1_29246, 1_58094	2_9582	
0_21882	1_27022, 1_56539	2_7434	
0_21892	1_27722, 1_55969	2_7403	
0_21908	1_27228, 1_57322	2_8662	
0_21914	1_28952, 1_58550	2_9622	
0_21917	1_27742, 1_58566	2_8917	
0_21919	1_28053, 1_57064	2_9220	
0_21923	1_28281, 1_55872	2_9206	
0_21925	1_27584	2_7850	3_19092
0_21927	1_28920	2_8150	3_19093
0_21932	1_58398	2_8091	3_19100
0_21952	1_27491, 1_57602	2_8513	
0_21962	1_29120, 1_58370	2_9165	
0_21965	1_28514	2_9938	3_19132
0_21967	1_28488	2_8188	3_19136
0_22014	1_27903, 1_56514	2_8457	
0_22018	1_57352	2_9571	3_19156
0_22024	1_58277	2_8342	3_19161
0_22032	1_28683	2_7246	3_19168
0_22047, 0_22048			3_19181, 3_19182
0_22057	1_28763, 1_55903	2_8974	
0_22059	1_28638, 1_57984	2_8512	
0_22074	1_29273	2_9624	3_19214
0_22080	1_28810, 1_57198	2_7152	
0_22083	1_57640	2_7783	3_19219
0_22095	1_27150, 1_57233	2_8280	
0_22097	1_29331, 1_58388	2_7457	
